s0_player_x,s0_player_y,s0_coin_0_x,s0_coin_0_y,s0_coin_1_x,s0_coin_1_y,action_change_x,action_change_y,s1_player_x,s1_player_y,s1_coin_0_x,s1_coin_0_y,s1_coin_1_x,s1_coin_1_y,game_over,reward
285.0,567.75,424.0,487.0,0.0,0.0,5.0,-5.0,290.0,562.75,424.0,487.0,0.0,0.0,0.0,0.0
290.0,562.75,424.0,487.0,0.0,0.0,5.0,-5.0,295.0,557.75,424.0,487.0,0.0,0.0,0.0,0.0
295.0,557.75,424.0,487.0,0.0,0.0,5.0,-5.0,300.0,552.75,424.0,487.0,0.0,0.0,0.0,0.0
300.0,552.75,424.0,487.0,0.0,0.0,5.0,-5.0,305.0,547.75,424.0,487.0,0.0,0.0,0.0,0.0
305.0,547.75,424.0,487.0,0.0,0.0,5.0,-5.0,310.0,542.75,424.0,487.0,0.0,0.0,0.0,0.0
310.0,542.75,424.0,487.0,0.0,0.0,5.0,-5.0,315.0,537.75,424.0,487.0,0.0,0.0,0.0,0.0
315.0,537.75,424.0,487.0,0.0,0.0,5.0,-5.0,320.0,532.75,424.0,487.0,0.0,0.0,0.0,0.0
320.0,532.75,424.0,487.0,0.0,0.0,5.0,-5.0,325.0,527.75,424.0,487.0,0.0,0.0,0.0,0.0
325.0,527.75,424.0,487.0,0.0,0.0,5.0,-5.0,330.0,522.75,424.0,487.0,0.0,0.0,0.0,0.0
330.0,522.75,424.0,487.0,0.0,0.0,5.0,-5.0,335.0,517.75,424.0,487.0,0.0,0.0,0.0,0.0
335.0,517.75,424.0,487.0,0.0,0.0,5.0,-5.0,340.0,512.75,424.0,487.0,0.0,0.0,0.0,0.0
340.0,512.75,424.0,487.0,0.0,0.0,5.0,-5.0,345.0,507.75,424.0,487.0,0.0,0.0,0.0,0.0
345.0,507.75,424.0,487.0,0.0,0.0,5.0,-5.0,350.0,502.75,424.0,487.0,0.0,0.0,0.0,0.0
350.0,502.75,424.0,487.0,0.0,0.0,5.0,-5.0,355.0,497.75,424.0,487.0,0.0,0.0,0.0,0.0
355.0,497.75,424.0,487.0,0.0,0.0,5.0,-5.0,360.0,492.75,424.0,487.0,0.0,0.0,0.0,0.0
360.0,492.75,424.0,487.0,0.0,0.0,5.0,-5.0,365.0,487.75,424.0,487.0,0.0,0.0,0.0,0.0
365.0,487.75,424.0,487.0,0.0,0.0,5.0,-5.0,370.0,482.75,424.0,487.0,0.0,0.0,0.0,0.0
370.0,482.75,424.0,487.0,0.0,0.0,5.0,0.0,375.0,482.75,424.0,487.0,0.0,0.0,0.0,0.0
375.0,482.75,424.0,487.0,0.0,0.0,5.0,0.0,380.0,482.75,424.0,487.0,0.0,0.0,0.0,0.0
380.0,482.75,424.0,487.0,0.0,0.0,5.0,0.0,385.0,482.75,424.0,487.0,0.0,0.0,0.0,0.0
385.0,482.75,424.0,487.0,0.0,0.0,5.0,0.0,390.0,482.75,424.0,487.0,0.0,0.0,0.0,0.0
390.0,482.75,424.0,487.0,0.0,0.0,5.0,0.0,395.0,482.75,0.0,0.0,0.0,0.0,1.0,1.0
50.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,55.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
55.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,60.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
60.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,65.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
65.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,70.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
70.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,75.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
75.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,80.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
80.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,85.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
85.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,90.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
90.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,95.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
95.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,100.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
100.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,105.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
105.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,110.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
110.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,115.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
115.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,120.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
120.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,125.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
125.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0,130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0,130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0,130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0,130.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
130.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,135.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
135.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,140.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
140.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,145.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
145.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,150.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
150.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,155.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
155.0,50.0,475.0,322.0,180.0,152.0,5.0,0.0,160.0,50.0,475.0,322.0,180.0,152.0,0.0,0.0
160.0,50.0,475.0,322.0,180.0,152.0,5.0,5.0,165.0,55.0,475.0,322.0,180.0,152.0,0.0,0.0
165.0,55.0,475.0,322.0,180.0,152.0,5.0,5.0,170.0,60.0,475.0,322.0,180.0,152.0,0.0,0.0
170.0,60.0,475.0,322.0,180.0,152.0,5.0,5.0,175.0,65.0,475.0,322.0,180.0,152.0,0.0,0.0
175.0,65.0,475.0,322.0,180.0,152.0,5.0,5.0,180.0,70.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,70.0,475.0,322.0,180.0,152.0,5.0,5.0,185.0,75.0,475.0,322.0,180.0,152.0,0.0,0.0
185.0,75.0,475.0,322.0,180.0,152.0,5.0,5.0,190.0,80.0,475.0,322.0,180.0,152.0,0.0,0.0
190.0,80.0,475.0,322.0,180.0,152.0,5.0,5.0,195.0,85.0,475.0,322.0,180.0,152.0,0.0,0.0
195.0,85.0,475.0,322.0,180.0,152.0,5.0,5.0,200.0,90.0,475.0,322.0,180.0,152.0,0.0,0.0
200.0,90.0,475.0,322.0,180.0,152.0,5.0,5.0,205.0,95.0,475.0,322.0,180.0,152.0,0.0,0.0
205.0,95.0,475.0,322.0,180.0,152.0,5.0,5.0,210.0,100.0,475.0,322.0,180.0,152.0,0.0,0.0
210.0,100.0,475.0,322.0,180.0,152.0,5.0,5.0,215.0,105.0,475.0,322.0,180.0,152.0,0.0,0.0
215.0,105.0,475.0,322.0,180.0,152.0,5.0,5.0,220.0,110.0,475.0,322.0,180.0,152.0,0.0,0.0
220.0,110.0,475.0,322.0,180.0,152.0,5.0,5.0,225.0,115.0,475.0,322.0,180.0,152.0,0.0,0.0
225.0,115.0,475.0,322.0,180.0,152.0,5.0,5.0,230.0,120.0,475.0,322.0,180.0,152.0,0.0,0.0
230.0,120.0,475.0,322.0,180.0,152.0,5.0,5.0,235.0,125.0,475.0,322.0,180.0,152.0,0.0,0.0
235.0,125.0,475.0,322.0,180.0,152.0,5.0,5.0,240.0,130.0,475.0,322.0,180.0,152.0,0.0,0.0
240.0,130.0,475.0,322.0,180.0,152.0,5.0,5.0,245.0,135.0,475.0,322.0,180.0,152.0,0.0,0.0
245.0,135.0,475.0,322.0,180.0,152.0,5.0,5.0,250.0,140.0,475.0,322.0,180.0,152.0,0.0,0.0
250.0,140.0,475.0,322.0,180.0,152.0,5.0,5.0,255.0,145.0,475.0,322.0,180.0,152.0,0.0,0.0
255.0,145.0,475.0,322.0,180.0,152.0,5.0,5.0,260.0,150.0,475.0,322.0,180.0,152.0,0.0,0.0
260.0,150.0,475.0,322.0,180.0,152.0,0.0,5.0,260.0,155.0,475.0,322.0,180.0,152.0,0.0,0.0
260.0,155.0,475.0,322.0,180.0,152.0,-5.0,5.0,255.0,160.0,475.0,322.0,180.0,152.0,0.0,0.0
255.0,160.0,475.0,322.0,180.0,152.0,-5.0,5.0,250.0,165.0,475.0,322.0,180.0,152.0,0.0,0.0
250.0,165.0,475.0,322.0,180.0,152.0,-5.0,5.0,245.0,170.0,475.0,322.0,180.0,152.0,0.0,0.0
245.0,170.0,475.0,322.0,180.0,152.0,-5.0,5.0,240.0,175.0,475.0,322.0,180.0,152.0,0.0,0.0
240.0,175.0,475.0,322.0,180.0,152.0,-5.0,5.0,235.0,180.0,475.0,322.0,180.0,152.0,0.0,0.0
235.0,180.0,475.0,322.0,180.0,152.0,-5.0,5.0,230.0,185.0,475.0,322.0,180.0,152.0,0.0,0.0
230.0,185.0,475.0,322.0,180.0,152.0,-5.0,5.0,225.0,190.0,475.0,322.0,180.0,152.0,0.0,0.0
225.0,190.0,475.0,322.0,180.0,152.0,-5.0,5.0,220.0,195.0,475.0,322.0,180.0,152.0,0.0,0.0
220.0,195.0,475.0,322.0,180.0,152.0,-5.0,5.0,215.0,200.0,475.0,322.0,180.0,152.0,0.0,0.0
215.0,200.0,475.0,322.0,180.0,152.0,-5.0,5.0,210.0,205.0,475.0,322.0,180.0,152.0,0.0,0.0
210.0,205.0,475.0,322.0,180.0,152.0,-5.0,5.0,205.0,210.0,475.0,322.0,180.0,152.0,0.0,0.0
205.0,210.0,475.0,322.0,180.0,152.0,-5.0,5.0,200.0,215.0,475.0,322.0,180.0,152.0,0.0,0.0
200.0,215.0,475.0,322.0,180.0,152.0,-5.0,5.0,195.0,220.0,475.0,322.0,180.0,152.0,0.0,0.0
195.0,220.0,475.0,322.0,180.0,152.0,-5.0,5.0,190.0,225.0,475.0,322.0,180.0,152.0,0.0,0.0
190.0,225.0,475.0,322.0,180.0,152.0,-5.0,5.0,185.0,230.0,475.0,322.0,180.0,152.0,0.0,0.0
185.0,230.0,475.0,322.0,180.0,152.0,-5.0,5.0,180.0,235.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,235.0,475.0,322.0,180.0,152.0,0.0,5.0,180.0,240.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,240.0,475.0,322.0,180.0,152.0,0.0,5.0,180.0,245.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,245.0,475.0,322.0,180.0,152.0,0.0,5.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0,180.0,250.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,250.0,475.0,322.0,180.0,152.0,0.0,-5.0,180.0,245.0,475.0,322.0,180.0,152.0,0.0,0.0
180.0,245.0,475.0,322.0,180.0,152.0,5.0,-5.0,185.0,240.0,475.0,322.0,180.0,152.0,0.0,0.0
185.0,240.0,475.0,322.0,180.0,152.0,5.0,-5.0,190.0,235.0,475.0,322.0,180.0,152.0,0.0,0.0
190.0,235.0,475.0,322.0,180.0,152.0,5.0,-5.0,195.0,230.0,475.0,322.0,180.0,152.0,0.0,0.0
195.0,230.0,475.0,322.0,180.0,152.0,5.0,-5.0,200.0,225.0,475.0,322.0,180.0,152.0,0.0,0.0
200.0,225.0,475.0,322.0,180.0,152.0,5.0,-5.0,205.0,220.0,475.0,322.0,180.0,152.0,0.0,0.0
205.0,220.0,475.0,322.0,180.0,152.0,5.0,-5.0,210.0,215.0,475.0,322.0,180.0,152.0,0.0,0.0
210.0,215.0,475.0,322.0,180.0,152.0,5.0,-5.0,215.0,210.0,475.0,322.0,180.0,152.0,0.0,0.0
215.0,210.0,475.0,322.0,180.0,152.0,5.0,-5.0,220.0,205.0,475.0,322.0,180.0,152.0,0.0,0.0
220.0,205.0,475.0,322.0,180.0,152.0,5.0,-5.0,225.0,200.0,475.0,322.0,180.0,152.0,0.0,0.0
225.0,200.0,475.0,322.0,180.0,152.0,5.0,-5.0,230.0,195.0,475.0,322.0,180.0,152.0,0.0,0.0
230.0,195.0,475.0,322.0,180.0,152.0,-5.0,-5.0,225.0,190.0,475.0,322.0,180.0,152.0,0.0,0.0
225.0,190.0,475.0,322.0,180.0,152.0,-5.0,-5.0,220.0,185.0,475.0,322.0,180.0,152.0,0.0,0.0
220.0,185.0,475.0,322.0,180.0,152.0,-5.0,-5.0,215.0,180.0,475.0,322.0,180.0,152.0,0.0,0.0
215.0,180.0,475.0,322.0,180.0,152.0,-5.0,-5.0,210.0,175.0,475.0,322.0,0.0,0.0,0.0,1.0
210.0,175.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,170.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,170.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,165.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,165.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,160.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,160.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,155.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,155.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,150.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,150.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,145.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,145.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,140.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,140.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,135.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,135.0,475.0,322.0,0.0,0.0,0.0,-5.0,210.0,130.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,130.0,475.0,322.0,0.0,0.0,-5.0,-5.0,205.0,125.0,475.0,322.0,0.0,0.0,0.0,0.0
205.0,125.0,475.0,322.0,0.0,0.0,-5.0,-5.0,200.0,120.0,475.0,322.0,0.0,0.0,0.0,0.0
200.0,120.0,475.0,322.0,0.0,0.0,-5.0,-5.0,195.0,115.0,475.0,322.0,0.0,0.0,0.0,0.0
195.0,115.0,475.0,322.0,0.0,0.0,-5.0,-5.0,190.0,110.0,475.0,322.0,0.0,0.0,0.0,0.0
190.0,110.0,475.0,322.0,0.0,0.0,-5.0,-5.0,185.0,105.0,475.0,322.0,0.0,0.0,0.0,0.0
185.0,105.0,475.0,322.0,0.0,0.0,-5.0,-5.0,180.0,100.0,475.0,322.0,0.0,0.0,0.0,0.0
180.0,100.0,475.0,322.0,0.0,0.0,-5.0,-5.0,175.0,95.0,475.0,322.0,0.0,0.0,0.0,0.0
175.0,95.0,475.0,322.0,0.0,0.0,-5.0,-5.0,170.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
170.0,90.0,475.0,322.0,0.0,0.0,-5.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0,165.0,90.0,475.0,322.0,0.0,0.0,0.0,0.0
165.0,90.0,475.0,322.0,0.0,0.0,5.0,5.0,170.0,95.0,475.0,322.0,0.0,0.0,0.0,0.0
170.0,95.0,475.0,322.0,0.0,0.0,5.0,5.0,175.0,100.0,475.0,322.0,0.0,0.0,0.0,0.0
175.0,100.0,475.0,322.0,0.0,0.0,5.0,5.0,180.0,105.0,475.0,322.0,0.0,0.0,0.0,0.0
180.0,105.0,475.0,322.0,0.0,0.0,5.0,5.0,185.0,110.0,475.0,322.0,0.0,0.0,0.0,0.0
185.0,110.0,475.0,322.0,0.0,0.0,5.0,5.0,190.0,115.0,475.0,322.0,0.0,0.0,0.0,0.0
190.0,115.0,475.0,322.0,0.0,0.0,5.0,5.0,195.0,120.0,475.0,322.0,0.0,0.0,0.0,0.0
195.0,120.0,475.0,322.0,0.0,0.0,5.0,5.0,200.0,125.0,475.0,322.0,0.0,0.0,0.0,0.0
200.0,125.0,475.0,322.0,0.0,0.0,5.0,5.0,205.0,130.0,475.0,322.0,0.0,0.0,0.0,0.0
205.0,130.0,475.0,322.0,0.0,0.0,5.0,5.0,210.0,135.0,475.0,322.0,0.0,0.0,0.0,0.0
210.0,135.0,475.0,322.0,0.0,0.0,5.0,5.0,215.0,140.0,475.0,322.0,0.0,0.0,0.0,0.0
215.0,140.0,475.0,322.0,0.0,0.0,5.0,5.0,220.0,145.0,475.0,322.0,0.0,0.0,0.0,0.0
220.0,145.0,475.0,322.0,0.0,0.0,5.0,5.0,225.0,150.0,475.0,322.0,0.0,0.0,0.0,0.0
225.0,150.0,475.0,322.0,0.0,0.0,5.0,5.0,230.0,155.0,475.0,322.0,0.0,0.0,0.0,0.0
230.0,155.0,475.0,322.0,0.0,0.0,5.0,5.0,235.0,160.0,475.0,322.0,0.0,0.0,0.0,0.0
235.0,160.0,475.0,322.0,0.0,0.0,5.0,5.0,240.0,165.0,475.0,322.0,0.0,0.0,0.0,0.0
240.0,165.0,475.0,322.0,0.0,0.0,5.0,5.0,245.0,170.0,475.0,322.0,0.0,0.0,0.0,0.0
245.0,170.0,475.0,322.0,0.0,0.0,5.0,5.0,250.0,175.0,475.0,322.0,0.0,0.0,0.0,0.0
250.0,175.0,475.0,322.0,0.0,0.0,5.0,5.0,255.0,180.0,475.0,322.0,0.0,0.0,0.0,0.0
255.0,180.0,475.0,322.0,0.0,0.0,5.0,5.0,260.0,185.0,475.0,322.0,0.0,0.0,0.0,0.0
260.0,185.0,475.0,322.0,0.0,0.0,5.0,5.0,265.0,190.0,475.0,322.0,0.0,0.0,0.0,0.0
265.0,190.0,475.0,322.0,0.0,0.0,5.0,5.0,270.0,195.0,475.0,322.0,0.0,0.0,0.0,0.0
270.0,195.0,475.0,322.0,0.0,0.0,5.0,5.0,275.0,200.0,475.0,322.0,0.0,0.0,0.0,0.0
275.0,200.0,475.0,322.0,0.0,0.0,5.0,5.0,280.0,205.0,475.0,322.0,0.0,0.0,0.0,0.0
280.0,205.0,475.0,322.0,0.0,0.0,5.0,5.0,285.0,210.0,475.0,322.0,0.0,0.0,0.0,0.0
285.0,210.0,475.0,322.0,0.0,0.0,5.0,5.0,290.0,215.0,475.0,322.0,0.0,0.0,0.0,0.0
290.0,215.0,475.0,322.0,0.0,0.0,5.0,5.0,295.0,220.0,475.0,322.0,0.0,0.0,0.0,0.0
295.0,220.0,475.0,322.0,0.0,0.0,5.0,5.0,300.0,225.0,475.0,322.0,0.0,0.0,0.0,0.0
300.0,225.0,475.0,322.0,0.0,0.0,5.0,5.0,305.0,230.0,475.0,322.0,0.0,0.0,0.0,0.0
305.0,230.0,475.0,322.0,0.0,0.0,5.0,5.0,310.0,235.0,475.0,322.0,0.0,0.0,0.0,0.0
310.0,235.0,475.0,322.0,0.0,0.0,5.0,5.0,315.0,240.0,475.0,322.0,0.0,0.0,0.0,0.0
315.0,240.0,475.0,322.0,0.0,0.0,5.0,5.0,320.0,245.0,475.0,322.0,0.0,0.0,0.0,0.0
320.0,245.0,475.0,322.0,0.0,0.0,5.0,5.0,325.0,250.0,475.0,322.0,0.0,0.0,0.0,0.0
325.0,250.0,475.0,322.0,0.0,0.0,5.0,5.0,330.0,255.0,475.0,322.0,0.0,0.0,0.0,0.0
330.0,255.0,475.0,322.0,0.0,0.0,5.0,5.0,335.0,260.0,475.0,322.0,0.0,0.0,0.0,0.0
335.0,260.0,475.0,322.0,0.0,0.0,5.0,5.0,340.0,265.0,475.0,322.0,0.0,0.0,0.0,0.0
340.0,265.0,475.0,322.0,0.0,0.0,5.0,5.0,345.0,270.0,475.0,322.0,0.0,0.0,0.0,0.0
345.0,270.0,475.0,322.0,0.0,0.0,5.0,5.0,350.0,275.0,475.0,322.0,0.0,0.0,0.0,0.0
350.0,275.0,475.0,322.0,0.0,0.0,5.0,5.0,355.0,280.0,475.0,322.0,0.0,0.0,0.0,0.0
355.0,280.0,475.0,322.0,0.0,0.0,5.0,5.0,360.0,285.0,475.0,322.0,0.0,0.0,0.0,0.0
360.0,285.0,475.0,322.0,0.0,0.0,5.0,5.0,365.0,290.0,475.0,322.0,0.0,0.0,0.0,0.0
365.0,290.0,475.0,322.0,0.0,0.0,5.0,5.0,370.0,295.0,475.0,322.0,0.0,0.0,0.0,0.0
370.0,295.0,475.0,322.0,0.0,0.0,5.0,5.0,375.0,300.0,475.0,322.0,0.0,0.0,0.0,0.0
375.0,300.0,475.0,322.0,0.0,0.0,5.0,5.0,380.0,305.0,475.0,322.0,0.0,0.0,0.0,0.0
380.0,305.0,475.0,322.0,0.0,0.0,5.0,5.0,385.0,310.0,475.0,322.0,0.0,0.0,0.0,0.0
385.0,310.0,475.0,322.0,0.0,0.0,5.0,5.0,390.0,315.0,475.0,322.0,0.0,0.0,0.0,0.0
390.0,315.0,475.0,322.0,0.0,0.0,5.0,5.0,395.0,320.0,475.0,322.0,0.0,0.0,0.0,0.0
395.0,320.0,475.0,322.0,0.0,0.0,5.0,5.0,400.0,325.0,475.0,322.0,0.0,0.0,0.0,0.0
400.0,325.0,475.0,322.0,0.0,0.0,5.0,5.0,405.0,330.0,475.0,322.0,0.0,0.0,0.0,0.0
405.0,330.0,475.0,322.0,0.0,0.0,5.0,5.0,410.0,335.0,475.0,322.0,0.0,0.0,0.0,0.0
410.0,335.0,475.0,322.0,0.0,0.0,5.0,5.0,415.0,340.0,475.0,322.0,0.0,0.0,0.0,0.0
415.0,340.0,475.0,322.0,0.0,0.0,5.0,5.0,420.0,345.0,475.0,322.0,0.0,0.0,0.0,0.0
420.0,345.0,475.0,322.0,0.0,0.0,5.0,5.0,425.0,350.0,475.0,322.0,0.0,0.0,0.0,0.0
425.0,350.0,475.0,322.0,0.0,0.0,5.0,5.0,430.0,355.0,475.0,322.0,0.0,0.0,0.0,0.0
430.0,355.0,475.0,322.0,0.0,0.0,5.0,5.0,435.0,360.0,475.0,322.0,0.0,0.0,0.0,0.0
435.0,360.0,475.0,322.0,0.0,0.0,5.0,5.0,440.0,365.0,475.0,322.0,0.0,0.0,0.0,0.0
440.0,365.0,475.0,322.0,0.0,0.0,5.0,5.0,445.0,370.0,475.0,322.0,0.0,0.0,0.0,0.0
445.0,370.0,475.0,322.0,0.0,0.0,5.0,5.0,450.0,375.0,475.0,322.0,0.0,0.0,0.0,0.0
450.0,375.0,475.0,322.0,0.0,0.0,5.0,5.0,455.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
455.0,380.0,475.0,322.0,0.0,0.0,5.0,0.0,460.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
460.0,380.0,475.0,322.0,0.0,0.0,5.0,0.0,465.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
465.0,380.0,475.0,322.0,0.0,0.0,5.0,0.0,470.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
470.0,380.0,475.0,322.0,0.0,0.0,5.0,0.0,475.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
475.0,380.0,475.0,322.0,0.0,0.0,5.0,0.0,480.0,380.0,475.0,322.0,0.0,0.0,0.0,0.0
480.0,380.0,475.0,322.0,0.0,0.0,5.0,-5.0,485.0,375.0,475.0,322.0,0.0,0.0,0.0,0.0
485.0,375.0,475.0,322.0,0.0,0.0,5.0,-5.0,490.0,370.0,475.0,322.0,0.0,0.0,0.0,0.0
490.0,370.0,475.0,322.0,0.0,0.0,5.0,-5.0,495.0,365.0,0.0,0.0,0.0,0.0,1.0,1.0
